24-01-2017 11:51:05,84.45,84.45,84.45
24-01-2017 12:52:56,78.0,84.45,83.68
24-01-2017 13:54:24,78.0,84.45,83.68
24-01-2017 14:55:59,75.5,84.45,83.43
27-01-2017 10:55:38,74.9,120.1,80.93
27-01-2017 14:57:03,71.8,400.01,75.2
